type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,FraudProbability,NewSystemFlaggedFraud,PredictionCorrect,PredictionStatus
CASH_OUT,343163.84,0.0,0.0,3612507.88,3955671.73,0,0.0006126749430910164,0,True,TN - No fraude correctamente ignorado
CASH_IN,268318.77,0.0,268318.77,503483.48,235164.71,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,511424.74,22267073.91,22778498.64,1588071.72,1076646.98,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,162402.41,14596.0,176998.41,1664938.46,1502536.05,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,4839.31,5698.0,858.69,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,156765.52,0.0,0.0,383977.55,540743.07,0,0.00030586162510431395,0,True,TN - No fraude correctamente ignorado
CASH_OUT,80348.57,7814.0,0.0,0.0,80348.57,0,0.012427619286543783,0,True,TN - No fraude correctamente ignorado
CASH_OUT,214905.39,0.0,0.0,802581.53,1017486.92,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
CASH_OUT,50442.27,0.0,0.0,2300430.31,2350872.58,0,0.0015619367835004393,0,True,TN - No fraude correctamente ignorado
PAYMENT,11479.35,131981.09,120501.74,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,189279.46,148.0,0.0,0.0,189279.46,0,0.023400741267528096,0,True,TN - No fraude correctamente ignorado
CASH_OUT,19612.6,0.0,0.0,1424584.19,1444196.8,0,0.007505435016292222,0,True,TN - No fraude correctamente ignorado
CASH_IN,602094.34,2970407.29,3572501.62,1506793.0,904698.66,0,0.0057016497016497015,0,True,TN - No fraude correctamente ignorado
PAYMENT,5635.88,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,40047.43,954.0,0.0,1435491.87,1475539.3,0,0.0013486365310885016,0,True,TN - No fraude correctamente ignorado
CASH_IN,1238.28,5557160.17,5558398.45,607152.32,605914.04,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,66472.99,6136.0,72608.99,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
PAYMENT,17731.1,16020.0,0.0,0.0,0.0,0,0.0017455164454207087,0,True,TN - No fraude correctamente ignorado
PAYMENT,12810.33,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,354.59,41479.14,41124.55,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,338551.02,0.0,0.0,1440740.14,1779291.16,0,0.0004558230245804782,0,True,TN - No fraude correctamente ignorado
CASH_IN,340877.87,247292.42,588170.29,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,138944.82,1762.0,0.0,0.0,138944.82,0,0.002887341308722079,0,True,TN - No fraude correctamente ignorado
PAYMENT,8209.79,92418.0,84208.21,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,3102.3,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,208250.08,1378354.74,1586604.82,433036.83,224786.75,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,191978.64,0.0,0.0,746665.45,938644.09,0,0.0002379890873683614,0,True,TN - No fraude correctamente ignorado
TRANSFER,1889875.68,0.0,0.0,1917829.37,3807705.04,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
PAYMENT,9148.13,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,132861.25,12584.0,145445.25,299288.37,166427.12,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,12324.67,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,394485.64,0.0,0.0,2314151.02,2708636.67,0,0.0005906895993963107,0,True,TN - No fraude correctamente ignorado
CASH_OUT,323840.34,196.0,0.0,91500.92,415341.25,0,0.00043239989439573237,0,True,TN - No fraude correctamente ignorado
CASH_OUT,158444.67,8391.0,0.0,124374.05,282818.71,0,0.0008515243830336279,0,True,TN - No fraude correctamente ignorado
CASH_OUT,39780.65,12426.0,0.0,2330785.68,2405146.79,0,0.00988897218371379,0,True,TN - No fraude correctamente ignorado
PAYMENT,14132.29,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,824.87,304098.6,303273.73,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,348826.75,0.0,0.0,507139.97,855966.73,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
PAYMENT,22181.48,94285.99,72104.51,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2406.83,1972.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,143014.92,107062.0,0.0,65120.41,208135.34,0,0.03742864130126272,0,True,TN - No fraude correctamente ignorado
CASH_OUT,62546.45,0.0,0.0,389423.49,451969.94,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
CASH_IN,88902.66,20088.0,108990.66,487864.72,281648.01,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,49036.65,2129188.21,2178224.86,2985384.17,2936347.52,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,267204.7,25723.0,0.0,165877.05,433081.75,0,0.005401218716456311,0,True,TN - No fraude correctamente ignorado
CASH_OUT,12366.11,0.0,0.0,1161830.99,1174197.1,0,0.0007945862030827292,0,True,TN - No fraude correctamente ignorado
TRANSFER,545324.07,0.0,0.0,664325.49,1209649.56,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
TRANSFER,553041.53,4581.38,0.0,1095659.59,1648701.12,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,58108.44,0.0,0.0,303606.68,361715.13,0,0.0006413736072199937,0,True,TN - No fraude correctamente ignorado
PAYMENT,18607.28,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,51011.31,50219.0,101230.31,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_IN,157949.41,25119764.29,25277713.7,20074456.93,19916507.52,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,188583.26,0.0,0.0,333646.28,522229.54,0,0.00027872119358551936,0,True,TN - No fraude correctamente ignorado
PAYMENT,8692.34,562.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,175858.57,5930.0,0.0,237073.77,412932.34,0,0.00027872119358551936,0,True,TN - No fraude correctamente ignorado
PAYMENT,690.71,2227.0,1536.29,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,248540.38,0.0,0.0,832382.35,1080922.74,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
CASH_IN,24099.55,27905.0,52004.55,38309.0,14209.45,0,0.00023118707390852862,0,True,TN - No fraude correctamente ignorado
PAYMENT,992.96,1140.0,147.04,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,218211.03,211550.61,429761.64,816111.66,597900.63,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,87509.81,0.0,0.0,1167436.59,1254946.4,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
CASH_IN,55061.08,6616361.85,6671422.93,16979789.01,16924727.93,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,112896.48,3281.0,116177.48,266292.16,153395.68,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,235912.25,22260.0,0.0,6251857.97,6435842.18,0,0.0021258818596591065,0,True,TN - No fraude correctamente ignorado
CASH_IN,5154.37,1763070.2,1768224.58,343864.36,338709.99,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,129550.73,2231862.73,2361413.46,142399.27,12848.54,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,2159688.68,0.0,0.0,6932366.6,9092055.27,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_OUT,96828.88,0.0,0.0,947386.3,1044215.18,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
CASH_OUT,267407.62,6638.0,0.0,129999.29,397406.91,0,0.00044142572695097675,0,True,TN - No fraude correctamente ignorado
CASH_OUT,56745.26,0.0,0.0,1846565.15,1903310.41,0,0.00046585921602748567,0,True,TN - No fraude correctamente ignorado
PAYMENT,16360.91,730753.0,714392.09,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,517175.38,22324.0,0.0,1336147.14,1853322.52,0,0.0017044749198025337,0,True,TN - No fraude correctamente ignorado
CASH_OUT,71086.92,0.0,0.0,1303563.65,1374650.56,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
TRANSFER,10000000.0,0.0,0.0,10592827.61,37203856.29,0,0.0052587484217025415,0,True,TN - No fraude correctamente ignorado
CASH_IN,65622.94,30214.0,95836.94,1931674.71,1866051.77,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,13255.43,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,408434.73,5818982.09,6227416.82,468832.71,60397.99,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,145518.96,6146.0,0.0,7004696.41,7150215.37,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,40647.0,1304.92,0.0,253205.86,293852.86,0,0.003090060352749418,0,True,TN - No fraude correctamente ignorado
CASH_IN,265031.52,776720.97,1041752.49,748491.04,483459.53,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,378136.07,103764.0,0.0,1566404.06,1944540.13,0,0.009848599367491034,0,True,TN - No fraude correctamente ignorado
CASH_OUT,215870.19,21281.0,0.0,19275.21,235145.41,0,0.0073798544740329465,0,True,TN - No fraude correctamente ignorado
CASH_OUT,139950.14,0.0,0.0,14682138.54,16068601.59,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,104401.8,0.0,0.0,4601083.5,4705485.3,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_IN,105701.61,5249694.06,5355395.68,3037275.1,2931573.49,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,5652984.46,0.0,0.0,6293283.01,11946267.46,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_OUT,118049.58,51346.0,0.0,217148.33,335197.91,0,0.005818192062111498,0,True,TN - No fraude correctamente ignorado
CASH_OUT,43996.02,21163.0,0.0,357009.8,401005.82,0,0.025183335787991586,0,True,TN - No fraude correctamente ignorado
PAYMENT,7223.53,422277.65,415054.12,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,295969.97,7708121.96,8004091.93,1501274.43,1205304.46,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,2847.52,6717.0,3869.48,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,176811.96,183.0,0.0,2582210.72,2759022.68,0,0.0006388191813531168,0,True,TN - No fraude correctamente ignorado
PAYMENT,37663.18,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,65906.12,5479.0,71385.12,623955.56,558049.43,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,4559.28,22429.0,17869.72,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,33067.19,20409.12,0.0,89912.69,122979.88,0,0.010184455918704245,0,True,TN - No fraude correctamente ignorado
PAYMENT,19632.66,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,51040.03,31406.0,0.0,361528.75,412568.79,0,0.042422521071964606,0,True,TN - No fraude correctamente ignorado
CASH_OUT,85265.59,0.0,0.0,4894633.82,4979899.41,0,0.0005432551782029061,0,True,TN - No fraude correctamente ignorado
CASH_OUT,118521.31,389263.0,270741.69,40820.47,3819.91,0,0.0005513340087808172,0,True,TN - No fraude correctamente ignorado
CASH_IN,170780.59,14780.0,185560.59,4768.93,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,71922.45,7110581.0,7182503.45,2169180.0,2097257.54,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,330165.03,2523801.96,2853966.99,2013539.38,1683374.36,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,80008.9,1333451.02,1413459.92,1593176.9,1513167.99,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,30434.31,173590.02,143155.71,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,163448.01,12167.0,175615.01,185789.32,22341.31,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,1425.23,746427.92,745002.7,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,53035.19,315987.0,262951.81,0.0,53035.19,0,0.0059629371583654394,0,True,TN - No fraude correctamente ignorado
CASH_OUT,209835.61,0.0,0.0,1939860.71,2149696.32,0,0.0013883041892361419,0,True,TN - No fraude correctamente ignorado
CASH_OUT,175663.54,0.0,0.0,335334.38,510997.91,0,0.00027872119358551936,0,True,TN - No fraude correctamente ignorado
CASH_OUT,11910.72,11594.0,0.0,118.0,12028.72,0,0.2991022756800939,0,True,TN - No fraude correctamente ignorado
TRANSFER,485051.31,0.0,0.0,1209424.4,1694475.71,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_IN,393020.35,1888161.73,2281182.08,7493146.86,7100126.51,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,198349.67,0.0,0.0,3917268.22,3960937.1,0,0.00043673911723473966,0,True,TN - No fraude correctamente ignorado
PAYMENT,6473.05,463.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,310989.08,30102.0,0.0,10822.95,321812.02,0,0.0033978539161446976,0,True,TN - No fraude correctamente ignorado
CASH_IN,19987.34,25235.0,45222.34,126245.45,106258.11,0,0.002791151485586348,0,True,TN - No fraude correctamente ignorado
CASH_IN,156136.48,811.0,156947.48,28387.9,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,208370.64,357982.0,566352.64,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,23947.1,18762.0,0.0,0.0,0.0,0,0.0010992973096182392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,92580.67,80298.0,0.0,615795.08,708375.75,0,0.10810939985221,0,True,TN - No fraude correctamente ignorado
PAYMENT,24960.55,107749.0,82788.45,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,24562.64,39302.23,14739.59,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,6723.03,205153.99,198430.96,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,223029.19,403.0,223432.19,2079559.37,1767100.43,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2546.34,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,87674.04,26040977.24,26128651.28,245671.22,157997.18,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,152659.48,132519.0,0.0,3416702.02,3569361.5,0,0.06734794859782024,0,True,TN - No fraude correctamente ignorado
CASH_IN,156103.03,3292697.57,3448800.6,168270.41,12167.38,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,13558.59,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,244009.73,10432.0,0.0,0.0,244009.73,0,0.00314310275749644,0,True,TN - No fraude correctamente ignorado
CASH_IN,152709.68,20469.0,173178.68,743458.02,590748.34,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,99102.83,0.0,0.0,6015239.35,6114342.18,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
PAYMENT,13569.36,385371.03,371801.67,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,368780.2,18558.0,387338.2,172907.19,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,56724.32,6691133.07,6747857.39,588232.9,531508.58,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,245211.42,0.0,0.0,1396249.61,1641461.03,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
CASH_IN,130635.25,1886974.54,2017609.8,198067.9,67432.64,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,16558.72,438938.05,422379.33,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,442547.18,6229020.1,6671567.28,927079.48,484532.3,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,29225.28,77.0,0.0,237826.24,274995.03,0,0.003090060352749418,0,True,TN - No fraude correctamente ignorado
PAYMENT,1403.29,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,57742.99,10512.0,0.0,200128.45,257871.44,0,0.000999830450140253,0,True,TN - No fraude correctamente ignorado
TRANSFER,1804849.85,11198.38,0.0,14262031.15,16066881.0,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
PAYMENT,13004.74,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,17256.25,422.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
TRANSFER,113055.19,103596.0,0.0,372628.01,485683.2,0,0.01348961365749859,0,True,TN - No fraude correctamente ignorado
CASH_OUT,394043.25,0.0,0.0,2118592.5,2512635.75,0,0.001374886333744477,0,True,TN - No fraude correctamente ignorado
CASH_OUT,34128.34,0.0,0.0,2407652.11,2441780.45,0,0.004601199430722072,0,True,TN - No fraude correctamente ignorado
CASH_IN,136417.91,277592.98,414010.89,391730.74,255312.83,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2532.38,9048.65,6516.26,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,8066.01,3285.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
PAYMENT,5782.15,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,391274.7,1555193.25,1946467.95,642901.58,251626.88,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,27935.68,258.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
PAYMENT,2354.41,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,92349.03,0.0,0.0,154830.08,247179.11,0,0.0007010171137650597,0,True,TN - No fraude correctamente ignorado
CASH_IN,114071.01,2285689.35,2399760.36,844247.09,730176.08,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,132389.9,9968.0,142357.9,2022668.48,1890278.58,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,206623.8,0.0,0.0,322110.64,528734.44,0,0.0002659948108150838,0,True,TN - No fraude correctamente ignorado
CASH_OUT,232706.84,0.0,0.0,556566.9,789273.74,0,0.00022526270459792577,0,True,TN - No fraude correctamente ignorado
PAYMENT,5355.79,234067.47,228711.68,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,3523.91,29490.0,25966.09,18147.0,0.0,0,0.0050712071055137595,0,True,TN - No fraude correctamente ignorado
PAYMENT,7766.08,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,409631.8,518321.66,927953.46,1066555.42,656923.62,0,0.0,0,True,TN - No fraude correctamente ignorado
DEBIT,1480.97,20164.0,18683.03,125965.21,127446.18,0,0.0003518402429510755,0,True,TN - No fraude correctamente ignorado
CASH_OUT,177759.02,19802.0,0.0,1611155.74,1788914.76,0,0.0030764566540583153,0,True,TN - No fraude correctamente ignorado
CASH_IN,142384.82,20036683.46,20179068.28,566078.02,423693.21,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,158234.5,3823.0,162057.5,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,285981.51,13230968.71,13516950.22,3296112.92,3010131.41,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,26119.54,1196020.91,1222140.45,766895.72,1290642.54,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,83302.06,587.0,0.0,0.0,83302.06,0,0.012427619286543783,0,True,TN - No fraude correctamente ignorado
CASH_OUT,475960.69,359.0,0.0,22239.09,498199.78,0,0.000561985941501346,0,True,TN - No fraude correctamente ignorado
CASH_OUT,271761.96,0.0,0.0,360154.47,631916.43,0,0.0048684139414032135,0,True,TN - No fraude correctamente ignorado
PAYMENT,19371.99,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,7206.71,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,1392.2,11746.0,10353.8,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,443693.29,13433.0,0.0,349328.59,793021.88,0,0.0006722107840075941,0,True,TN - No fraude correctamente ignorado
PAYMENT,1725.18,5571.0,3845.82,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9452.94,1129.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_IN,21342.21,13091069.89,13112412.1,1644527.58,1623185.37,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,3107.35,336689.72,333582.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2077.86,111940.0,109862.14,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,24705.38,211871.0,187165.62,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,362.22,14815.0,14452.78,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,4638.58,0.0,0.0,1964364.95,1969003.53,0,0.006026061598916978,0,True,TN - No fraude correctamente ignorado
CASH_OUT,241250.48,47.0,0.0,0.0,241250.48,0,0.002700912220284748,0,True,TN - No fraude correctamente ignorado
TRANSFER,2167009.04,0.0,0.0,2290664.55,4677080.46,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_OUT,40005.16,20818.0,0.0,121328.81,161333.97,0,0.012483450851420108,0,True,TN - No fraude correctamente ignorado
PAYMENT,8779.61,12121.0,3341.39,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
PAYMENT,10218.51,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,147619.88,0.0,0.0,232957.41,380577.3,0,0.0007010171137650597,0,True,TN - No fraude correctamente ignorado
CASH_IN,115874.51,6201568.98,6317443.48,139580.0,23705.49,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,2240.05,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,5488.98,150413.82,144924.84,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,172686.16,0.0,0.0,610285.88,1176509.8,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
TRANSFER,209577.59,0.0,0.0,1522846.43,1732424.02,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_IN,222682.58,59689.0,282371.58,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,91651.93,3594979.12,3686631.05,20590901.72,20499249.79,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,83127.88,0.0,0.0,196508.36,279636.24,0,0.0007660217777065235,0,True,TN - No fraude correctamente ignorado
CASH_OUT,131715.41,564.0,0.0,4175423.37,4307138.78,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,141797.78,11274.0,0.0,9218.0,94286.65,0,0.005836263040660587,0,True,TN - No fraude correctamente ignorado
PAYMENT,1668.55,238934.06,237265.51,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,137776.11,0.0,0.0,833385.95,971162.05,0,0.00030586162510431395,0,True,TN - No fraude correctamente ignorado
CASH_OUT,167126.53,26964.0,0.0,175301.6,342428.13,0,0.0159956726768173,0,True,TN - No fraude correctamente ignorado
CASH_OUT,269292.34,7465.0,0.0,687782.7,957075.04,0,0.00021493822082211455,0,True,TN - No fraude correctamente ignorado
PAYMENT,2008.35,924.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,123400.44,0.0,0.0,4500451.39,4623851.84,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
PAYMENT,3958.2,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,2578.96,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,189703.58,16169915.53,16359619.11,1788748.76,1599045.18,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,3744.63,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,10120.97,323643.37,313522.4,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,474541.47,0.0,0.0,666432.66,1026157.47,0,0.002712974240848599,0,True,TN - No fraude correctamente ignorado
CASH_OUT,111110.5,7072.0,0.0,7057.57,118168.07,0,0.000931569110761422,0,True,TN - No fraude correctamente ignorado
CASH_OUT,128828.33,22036.0,0.0,4879368.1,5008196.42,0,0.0023952678900063793,0,True,TN - No fraude correctamente ignorado
PAYMENT,26132.48,10551.0,0.0,0.0,0.0,0,0.0010992973096182392,0,True,TN - No fraude correctamente ignorado
PAYMENT,15871.93,205684.89,189812.95,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,92877.64,359879.54,452757.18,186424.91,93547.27,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9427.73,218007.73,208580.0,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,114037.07,0.0,0.0,297069.24,411106.31,0,0.000346593731321472,0,True,TN - No fraude correctamente ignorado
TRANSFER,591177.37,0.0,0.0,840605.45,1562429.4,0,0.007362438454904487,0,True,TN - No fraude correctamente ignorado
PAYMENT,32225.57,330921.43,298695.86,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,92825.28,0.0,0.0,2352386.24,2445211.52,0,0.001507912276896811,0,True,TN - No fraude correctamente ignorado
PAYMENT,45413.78,464.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
