step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
378,PAYMENT,3746.73,C1552645587,10807.0,7060.27,M435191170,0.0,0.0,0,0
305,CASH_OUT,177321.19,C882874469,0.0,0.0,C519869746,9377736.84,9555058.03,0,0
276,PAYMENT,23936.66,C817389505,0.0,0.0,M1456857575,0.0,0.0,0,0
16,CASH_IN,166968.49,C1999753650,363870.85,530839.34,C241443971,293881.83,505238.72,0,0
46,PAYMENT,12778.65,C1003159535,20087.77,7309.12,M588091292,0.0,0.0,0,0
235,CASH_OUT,378484.84,C1158690398,25208.0,0.0,C304662606,411465.57,789950.41,0,0
96,PAYMENT,5736.36,C1628195390,21547.0,15810.64,M1103069084,0.0,0.0,0,0
19,CASH_IN,319236.94,C1963017477,1723257.0,2042493.94,C339172642,450389.47,131152.53,0,0
565,CASH_OUT,282643.65,C1954080321,11528.0,0.0,C1134716823,0.0,282643.65,0,0
164,CASH_OUT,140241.04,C181933088,0.0,0.0,C1545423847,1190021.47,1350776.28,0,0
209,CASH_OUT,113562.11,C877313240,0.0,0.0,C1855325209,768301.51,881863.62,0,0
178,CASH_IN,662322.54,C1919419638,1095285.03,1757607.56,C709091500,2841322.25,2178999.72,0,0
33,PAYMENT,105.32,C32651336,50110.0,50004.68,M406362625,0.0,0.0,0,0
307,TRANSFER,324661.73,C248752249,0.0,0.0,C885883109,574755.22,658166.58,0,0
9,CASH_OUT,414377.69,C683200432,0.0,0.0,C824781215,839382.17,1351037.81,0,0
11,PAYMENT,10189.23,C369704395,0.0,0.0,M732074854,0.0,0.0,0,0
371,CASH_OUT,251054.69,C1976999189,0.0,0.0,C531375662,1047972.45,1299027.14,0,0
280,TRANSFER,292688.33,C1997208916,82469.0,0.0,C2026510575,31568.6,324256.93,0,0
129,CASH_OUT,304932.92,C1739217818,0.0,0.0,C1666364920,664165.04,969097.96,0,0
182,PAYMENT,6923.38,C1274644958,0.0,0.0,M282581133,0.0,0.0,0,0
139,CASH_IN,91964.74,C1992714381,2983038.13,3075002.87,C1300796483,5521496.68,5429531.94,0,0
274,CASH_OUT,197210.19,C822173938,20375.0,0.0,C709811911,0.0,197210.19,0,0
659,PAYMENT,22143.3,C1508508911,33053.96,10910.66,M990540390,0.0,0.0,0,0
564,PAYMENT,1620.33,C1099119103,787517.0,785896.67,M1909265837,0.0,0.0,0,0
140,CASH_IN,172359.8,C1413776562,5364405.33,5536765.13,C401543297,629042.55,456682.75,0,0
405,PAYMENT,13298.13,C775882378,11446.0,0.0,M943081315,0.0,0.0,0,0
41,CASH_IN,175277.34,C850071098,422279.62,597556.96,C704814477,2209222.24,2033944.9,0,0
135,PAYMENT,2856.2,C1653253371,0.0,0.0,M1203710649,0.0,0.0,0,0
17,CASH_OUT,55941.97,C1105029525,231.0,0.0,C1498031728,206143.87,262085.84,0,0
276,CASH_IN,99681.6,C1006043814,9558522.04,9658203.64,C1140712423,13517846.92,13418165.33,0,0
165,TRANSFER,480644.46,C183947992,0.0,0.0,C761699921,8510215.36,8990859.82,0,0
139,CASH_IN,228211.03,C1548425023,272.0,228483.03,C788144406,902588.19,674377.16,0,0
358,CASH_IN,144048.83,C231747752,10893262.19,11037311.03,C757455853,695576.88,551528.05,0,0
400,CASH_OUT,128450.76,C1851763860,0.0,0.0,C639530269,1712928.36,1841379.12,0,0
189,PAYMENT,1129.61,C243841021,97443.32,96313.71,M411650650,0.0,0.0,0,0
331,CASH_OUT,56104.81,C957510441,3011.0,0.0,C1691263393,11071532.13,11127636.93,0,0
37,CASH_OUT,102033.51,C466416091,36233.0,0.0,C576450135,544349.77,646383.28,0,0
134,PAYMENT,2372.6,C305010420,126950.99,124578.4,M12644259,0.0,0.0,0,0
14,CASH_OUT,143959.02,C756840224,50301.0,0.0,C1970707543,30800.72,174759.74,0,0
403,CASH_OUT,126651.45,C441661463,0.0,0.0,C1671644146,2233558.62,2360210.07,0,0
402,CASH_OUT,145612.17,C673100477,246729.48,101117.31,C1168203548,269063.51,414675.68,0,0
253,PAYMENT,37011.21,C1405716497,145137.0,108125.79,M1300759971,0.0,0.0,0,0
132,PAYMENT,2980.11,C817169449,4741.0,1760.89,M1949092132,0.0,0.0,0,0
331,TRANSFER,3207051.28,C1790695866,0.0,0.0,C2139443649,12392389.06,15599440.34,0,0
514,PAYMENT,7934.39,C2047833689,13881.0,5946.61,M953193433,0.0,0.0,0,0
46,PAYMENT,6981.27,C1011412713,23450.0,16468.73,M930763746,0.0,0.0,0,0
22,CASH_OUT,66131.97,C20543435,0.0,0.0,C1080926514,171839.48,237971.45,0,0
376,PAYMENT,15632.76,C261670786,0.0,0.0,M793331508,0.0,0.0,0,0
426,CASH_OUT,76453.45,C1542345786,40181.0,0.0,C443432512,0.0,76453.45,0,0
380,PAYMENT,8147.53,C1739435289,36428.15,28280.62,M429900430,0.0,0.0,0,0
301,CASH_OUT,339172.6,C821651532,103836.2,0.0,C1120091478,830521.15,1169693.75,0,0
233,CASH_IN,248700.76,C287037869,84469.0,333169.76,C1413810305,2406615.12,2157914.36,0,0
10,PAYMENT,5314.27,C1931481014,462480.26,457165.98,M1730780840,0.0,0.0,0,0
234,CASH_IN,180528.41,C270185584,318035.25,498563.66,C1437440684,4618222.89,4437694.48,0,0
324,CASH_OUT,187458.44,C1096406926,0.0,0.0,C938648520,288765.08,476223.52,0,0
211,PAYMENT,5545.49,C1448313249,103412.0,97866.51,M612960967,0.0,0.0,0,0
351,CASH_IN,244300.67,C310315066,117001.0,361301.67,C1901225177,3193075.47,2948774.8,0,0
398,PAYMENT,65424.82,C360144866,402327.95,336903.13,M814777993,0.0,0.0,0,0
260,PAYMENT,11191.75,C1497421756,207198.7,196006.95,M1067167432,0.0,0.0,0,0
34,CASH_IN,102785.95,C1119972929,1402985.52,1505771.47,C688219617,230862.91,128076.96,0,0
401,CASH_OUT,32070.12,C71567499,0.0,0.0,C1180129131,3671695.05,3703765.17,0,0
373,PAYMENT,24488.33,C679014579,0.0,0.0,M720265098,0.0,0.0,0,0
240,CASH_OUT,207598.17,C1655670514,27003.0,0.0,C1034646745,702909.16,910507.34,0,0
33,PAYMENT,2940.1,C1822740335,64041.48,61101.38,M520616677,0.0,0.0,0,0
280,CASH_IN,93884.25,C873289983,723978.3,817862.55,C936427621,426935.0,333050.75,0,0
254,TRANSFER,612276.91,C86247444,0.0,0.0,C1564510445,1554951.67,2167228.59,0,0
371,CASH_OUT,34857.81,C1747302958,1089.0,0.0,C1787727257,55286.42,90144.23,0,0
350,CASH_IN,216270.2,C2025523236,2831.0,219101.2,C657110264,54888.45,0.0,0,0
201,PAYMENT,1524.08,C387707559,89523.0,87998.92,M186793058,0.0,0.0,0,0
369,PAYMENT,37563.25,C973294553,1341.0,0.0,M674649581,0.0,0.0,0,0
130,TRANSFER,2331485.05,C1508561648,12374.0,0.0,C1069737981,0.0,2331485.05,0,0
326,TRANSFER,117975.33,C731361767,0.0,0.0,C777220556,616353.88,734329.21,0,0
549,PAYMENT,6486.2,C1712229369,399771.25,393285.05,M2094570585,0.0,0.0,0,0
186,PAYMENT,1467.49,C40611667,0.0,0.0,M122794628,0.0,0.0,0,0
258,CASH_IN,113383.42,C1581065145,10881.0,124264.42,C1213561115,0.0,0.0,0,0
96,PAYMENT,2488.03,C499843263,2092.0,0.0,M82704685,0.0,0.0,0,0
37,PAYMENT,114.27,C479691368,78953.14,78838.88,M2105623139,0.0,0.0,0,0
214,PAYMENT,2971.95,C1706979964,40820.0,37848.05,M942343626,0.0,0.0,0,0
157,PAYMENT,10259.86,C999355364,62718.0,52458.14,M570818588,0.0,0.0,0,0
394,CASH_OUT,276253.03,C1844370540,1351.0,0.0,C237929906,28615.77,304868.81,0,0
140,PAYMENT,13674.31,C103195350,994630.0,980955.69,M817236115,0.0,0.0,0,0
35,CASH_IN,69900.51,C1654238155,51923.0,121823.51,C194441730,2713660.79,2643760.28,0,0
164,PAYMENT,1896.41,C747087807,0.0,0.0,M1002170660,0.0,0.0,0,0
308,PAYMENT,22336.55,C174383952,232604.91,210268.35,M647196222,0.0,0.0,0,0
255,PAYMENT,13035.12,C1480652707,0.0,0.0,M618529768,0.0,0.0,0,0
282,CASH_OUT,154199.27,C1179728261,0.0,0.0,C644600865,1385628.65,1539827.92,0,0
165,CASH_OUT,25814.85,C940548153,0.0,0.0,C1962165634,445955.92,471770.77,0,0
212,PAYMENT,13705.58,C704833366,834.0,0.0,M2127611271,0.0,0.0,0,0
545,CASH_IN,579693.96,C2092836787,10536.0,590229.96,C2121561096,651101.59,71407.63,0,0
14,CASH_IN,122207.4,C757581679,158977.82,281185.23,C1040120206,1597023.94,2032783.54,0,0
41,CASH_IN,124843.12,C661024914,3699358.37,3824201.49,C429996148,2224864.48,2311227.68,0,0
46,PAYMENT,17342.24,C635784260,412.0,0.0,M137963073,0.0,0.0,0,0
138,TRANSFER,119854.95,C1410137730,0.0,0.0,C423085470,1204213.69,1995865.68,0,0
48,PAYMENT,8755.35,C965114452,0.0,0.0,M457279787,0.0,0.0,0,0
155,CASH_OUT,53390.31,C1212262624,0.0,0.0,C1924706403,3455381.9,3508772.22,0,0
253,PAYMENT,23684.24,C1681974494,232607.31,208923.08,M1188586165,0.0,0.0,0,0
209,CASH_IN,563.06,C375098348,5260957.39,5261520.45,C2062802996,1101965.14,1101402.08,0,0
17,CASH_IN,269890.74,C2041791499,891.0,270781.74,C1474054744,0.0,0.0,0,0
304,PAYMENT,10460.03,C1894318378,578.0,0.0,M1254785334,0.0,0.0,0,0
188,PAYMENT,13667.61,C701153318,0.0,0.0,M1992547471,0.0,0.0,0,0
156,CASH_IN,154773.12,C1914379916,10289.0,165062.12,C1383313947,0.0,0.0,0,0
373,CASH_OUT,39664.28,C1543876980,0.0,0.0,C1227719024,1003544.76,1043209.04,0,0
205,PAYMENT,2652.18,C1100214202,0.0,0.0,M522338013,0.0,0.0,0,0
143,PAYMENT,11729.52,C1369118669,79375.0,67645.48,M126107810,0.0,0.0,0,0
322,TRANSFER,600820.81,C274954298,51614.0,0.0,C1462516764,0.0,600820.81,0,0
352,PAYMENT,5391.12,C873900032,26235.0,20843.88,M2132575953,0.0,0.0,0,0
355,CASH_OUT,171481.31,C1409800541,157966.0,0.0,C183684721,0.0,171481.31,0,0
321,PAYMENT,7068.79,C1695471914,60541.0,53472.21,M516060280,0.0,0.0,0,0
207,CASH_IN,277286.27,C917304451,2151205.55,2428491.82,C1358563918,2306651.33,2029365.06,0,0
379,PAYMENT,9591.34,C1647357289,0.0,0.0,M268058686,0.0,0.0,0,0
395,CASH_OUT,282204.25,C995658717,47000.98,0.0,C1808355832,921825.77,1204030.03,0,0
404,CASH_OUT,5369.67,C474594590,19859.0,14489.33,C826955545,280817.64,286187.31,0,0
187,CASH_OUT,60291.29,C1959747052,22946.0,0.0,C611524687,192259.65,258541.77,0,0
305,CASH_OUT,5825.29,C1097828044,0.0,0.0,C1977560808,138487.44,144312.73,0,0
140,PAYMENT,11987.78,C1024497195,281958.04,269970.25,M1882917462,0.0,0.0,0,0
373,CASH_IN,34585.82,C524504364,21102.0,55687.82,C1332660168,0.0,0.0,0,0
375,CASH_IN,281732.29,C1019149959,16562999.47,16844731.76,C2000747826,681129.95,399397.66,0,0
155,CASH_OUT,139480.8,C1341867274,20035.46,0.0,C1805262517,226812.82,366293.62,0,0
191,PAYMENT,6654.69,C1307223120,67334.0,60679.31,M342990389,0.0,0.0,0,0
380,PAYMENT,2734.32,C1130870592,73208.0,70473.68,M434627055,0.0,0.0,0,0
183,CASH_IN,698583.46,C320089289,474.0,699057.46,C1310642072,10581214.68,9882631.22,0,0
45,CASH_OUT,248213.79,C227273521,65647.0,0.0,C1401274437,24877.26,273091.05,0,0
9,TRANSFER,791795.93,C1013293880,189710.0,0.0,C174326515,94418.45,2120505.58,0,0
661,PAYMENT,2382.41,C2117703742,0.0,0.0,M180474025,0.0,0.0,0,0
617,CASH_OUT,227311.62,C2141968193,40830.0,0.0,C1037775049,54201.21,281512.83,0,0
42,CASH_OUT,302501.93,C553249322,37298.5,0.0,C870985119,442762.62,745264.54,0,0
304,PAYMENT,1424.94,C769421453,316.0,0.0,M950902802,0.0,0.0,0,0
260,CASH_OUT,32973.34,C1342489485,0.0,0.0,C1279615377,67149.07,100122.41,0,0
33,CASH_IN,207011.79,C626532636,10148279.19,10355290.97,C871985904,1620417.81,1413406.02,0,0
375,CASH_IN,105853.4,C1151767001,4147553.06,4253406.46,C1345938153,2011182.72,1905329.32,0,0
377,CASH_OUT,65110.57,C1870986125,0.0,0.0,C196025757,147467.47,212578.04,0,0
377,CASH_OUT,612692.61,C568169064,318598.0,0.0,C1968089934,0.0,612692.61,0,0
36,PAYMENT,38193.81,C1622168710,0.0,0.0,M593042400,0.0,0.0,0,0
306,CASH_IN,259652.2,C287658354,9675258.99,9934911.19,C1876525159,6542711.28,6354632.99,0,0
371,CASH_IN,290615.43,C1825115377,814039.28,1104654.71,C542187339,3977181.93,3686566.5,0,0
20,CASH_OUT,75336.65,C1235839310,0.0,0.0,C1618006915,2717848.31,2793184.95,0,0
303,PAYMENT,10382.55,C1994160891,0.0,0.0,M1228852975,0.0,0.0,0,0
400,PAYMENT,7481.1,C608959146,11142.0,3660.9,M621231125,0.0,0.0,0,0
11,CASH_OUT,115456.12,C1987218593,0.0,0.0,C1059781259,14001817.0,14117273.11,0,0
330,PAYMENT,10117.44,C464564556,0.0,0.0,M1867556555,0.0,0.0,0,0
326,CASH_OUT,75726.49,C1066646589,0.0,0.0,C1763932839,1468931.42,1544657.91,0,0
17,PAYMENT,20101.29,C519489277,572157.86,552056.58,M1171506576,0.0,0.0,0,0
157,TRANSFER,251073.82,C224648640,9932.0,0.0,C1373478172,2661852.52,2912926.33,0,0
257,CASH_IN,305825.99,C473303496,1044327.41,1350153.41,C108911934,889760.89,583934.9,0,0
325,CASH_OUT,11311.49,C37198881,60556.0,49244.51,C2060373776,1089893.36,1101204.85,0,0
395,CASH_OUT,102615.86,C543561527,7084.0,0.0,C1116084472,0.0,102615.86,0,0
9,CASH_OUT,11221.42,C773925052,6085.0,0.0,C1828290290,425069.15,0.0,0,0
284,TRANSFER,855905.73,C2128041362,0.0,0.0,C1670993087,3414836.36,4270742.09,0,0
38,CASH_OUT,44295.55,C979309157,36518.0,0.0,C146646150,508817.15,553112.7,0,0
215,CASH_OUT,335845.98,C1217213546,17802.29,0.0,C130636544,509736.89,845582.87,0,0
181,CASH_OUT,26037.69,C566546593,0.0,0.0,C1402945462,815502.07,841539.75,0,0
305,PAYMENT,6489.37,C413545559,0.0,0.0,M1472229653,0.0,0.0,0,0
163,CASH_OUT,767036.58,C1436490711,0.0,0.0,C455824819,3452538.6,4219575.18,0,0
691,PAYMENT,18713.89,C263084552,60957.0,42243.11,M1114193159,0.0,0.0,0,0
691,PAYMENT,42562.33,C534395204,0.0,0.0,M1849217747,0.0,0.0,0,0
177,CASH_IN,253055.5,C683457643,105326.0,358381.5,C570278160,347875.85,94820.35,0,0
213,CASH_IN,27433.46,C1046318007,73458.0,100891.46,C559287218,76221.33,48787.86,0,0
403,PAYMENT,8525.75,C956097745,127.0,0.0,M408449866,0.0,0.0,0,0
371,CASH_IN,194546.55,C878880143,105522.0,300068.55,C1396087348,259362.11,64815.56,0,0
298,PAYMENT,137245.7,C1653176053,259463.0,122217.3,M969001942,0.0,0.0,0,0
325,PAYMENT,32018.23,C1711383564,59540.65,27522.43,M806954986,0.0,0.0,0,0
234,CASH_OUT,307272.21,C1266739680,4206.0,0.0,C488087868,326647.95,633920.16,0,0
217,CASH_IN,250658.82,C216335216,5138273.04,5388931.85,C527573873,446362.01,195703.19,0,0
323,TRANSFER,1700836.2,C1496729469,22225.0,0.0,C373427188,0.0,1700836.2,0,0
163,TRANSFER,593575.44,C803302691,31025.0,0.0,C1878930776,150915.37,744490.81,0,0
186,TRANSFER,56141.51,C1144043018,0.0,0.0,C911182257,3129691.61,3185833.12,0,0
329,CASH_OUT,106444.26,C451648024,0.0,0.0,C1437034385,339678.75,446123.01,0,0
325,CASH_IN,85790.94,C1584142345,19455020.65,19540811.58,C1284043366,1872829.18,1787038.24,0,0
239,PAYMENT,7818.34,C414739864,21353.0,13534.66,M1602317400,0.0,0.0,0,0
251,CASH_OUT,56432.82,C890570599,0.0,0.0,C1124553489,1784460.86,1840893.68,0,0
451,CASH_OUT,207822.97,C1407852344,94982.0,0.0,C248081960,339834.48,547657.45,0,0
252,CASH_OUT,89740.0,C886550290,0.0,0.0,C1312735901,218326.29,308066.3,0,0
280,CASH_OUT,100761.14,C1304908450,0.0,0.0,C130066526,284233.9,384995.03,0,0
186,CASH_OUT,29016.76,C2037823202,0.0,0.0,C1191548090,106463.9,135480.66,0,0
250,CASH_OUT,152888.16,C151842472,104432.0,0.0,C1509543564,0.0,152888.16,0,0
373,CASH_IN,103247.28,C364794409,144.0,103391.28,C1750620092,172328.84,69081.56,0,0
321,CASH_OUT,439141.13,C2002402562,0.0,0.0,C1674128191,1704277.26,2143418.39,0,0
36,CASH_OUT,89962.22,C168119826,0.0,0.0,C257173768,9639775.09,9729737.31,0,0
281,CASH_IN,155896.09,C1324475819,107155.0,263051.09,C1241713709,8771.68,0.0,0,0
407,CASH_OUT,36691.05,C1557625496,10964.0,0.0,C1629156719,0.0,36691.05,0,0
43,CASH_OUT,176974.12,C486490982,10815.0,0.0,C1543005080,2223414.07,2532984.64,0,0
188,CASH_OUT,39981.49,C961827451,0.0,0.0,C1796287634,14559288.2,14599269.69,0,0
369,CASH_OUT,346489.78,C1405319637,482777.0,136287.22,C1883965278,311893.69,658383.46,0,0
208,CASH_OUT,367018.31,C2022856833,0.0,0.0,C1796158854,709715.99,1076734.3,0,0
252,PAYMENT,4135.46,C673772291,20203.0,16067.54,M1187002466,0.0,0.0,0,0
95,PAYMENT,21097.35,C672483731,15724.0,0.0,M354062551,0.0,0.0,0,0
204,PAYMENT,810.55,C266505293,0.0,0.0,M2000618718,0.0,0.0,0,0
187,PAYMENT,7151.43,C984866586,67809.22,60657.79,M445578702,0.0,0.0,0,0
370,PAYMENT,13268.79,C1714047346,0.0,0.0,M835156876,0.0,0.0,0,0
370,CASH_IN,16841.51,C877416058,1514592.31,1531433.82,C1069974736,398630.8,381789.29,0,0
234,CASH_OUT,198892.05,C1783227906,49655.0,0.0,C1700274080,26882.58,225774.64,0,0
206,CASH_IN,58923.14,C1784907967,888473.31,947396.45,C1488534785,239014.6,262194.25,0,0
395,PAYMENT,61955.87,C1206920528,0.0,0.0,M1592942651,0.0,0.0,0,0
43,PAYMENT,8999.49,C751492377,51533.0,42533.51,M255895187,0.0,0.0,0,0
395,PAYMENT,10731.4,C299049750,154460.11,143728.72,M466683122,0.0,0.0,0,0
11,CASH_OUT,131865.92,C182399676,0.0,0.0,C1880332929,14052395.52,14184261.44,0,0
380,CASH_OUT,155407.68,C1853353900,5166.0,0.0,C693138872,0.0,155407.68,0,0
227,PAYMENT,10760.05,C1657794957,230721.98,219961.93,M1046924569,0.0,0.0,0,0
18,CASH_IN,234900.8,C970691686,52161.0,287061.8,C1316209052,89273.13,0.0,0,0
253,CASH_OUT,265364.14,C883268706,0.0,0.0,C1481640799,5003693.66,5269057.8,0,0
258,PAYMENT,3992.99,C1866479469,0.0,0.0,M1342064322,0.0,0.0,0,0
249,PAYMENT,7162.94,C1915730704,0.0,0.0,M301945053,0.0,0.0,0,0
278,CASH_IN,188337.87,C1892721445,155246.0,343583.87,C283572058,2666782.34,2478444.47,0,0
298,CASH_IN,171948.16,C56153421,50575.0,222523.16,C2118838547,102249.07,0.0,0,0
186,PAYMENT,8218.98,C1438883890,0.0,0.0,M1238543508,0.0,0.0,0,0
274,CASH_OUT,52314.31,C2100118065,102.0,0.0,C21971767,1269351.84,1321666.15,0,0
356,CASH_OUT,120110.33,C1497758110,19143.0,0.0,C1866847298,2033830.52,2153940.86,0,0
185,CASH_IN,94291.83,C768423137,9299297.33,9393589.16,C385652468,1731026.48,1636734.65,0,0
357,CASH_OUT,29615.77,C1358419688,0.0,0.0,C660844835,344191.99,373807.76,0,0
304,PAYMENT,23835.52,C1622553195,159.0,0.0,M64080873,0.0,0.0,0,0
285,CASH_OUT,77989.83,C508019622,0.0,0.0,C1419054801,380589.89,458579.71,0,0
164,PAYMENT,2698.47,C884466485,16920.51,14222.04,M109060518,0.0,0.0,0,0
19,CASH_OUT,131082.72,C1188438473,234239.86,103157.13,C1228974990,1315295.8,1782467.33,0,0
350,CASH_IN,208491.03,C1696225963,1106501.7,1314992.73,C577453532,975326.46,766835.44,0,0
186,PAYMENT,30744.36,C1238416659,9927.0,0.0,M1001722074,0.0,0.0,0,0
158,CASH_IN,71277.59,C438843090,8671932.11,8743209.7,C307883500,4123217.13,4051939.54,0,0
400,CASH_OUT,15774.08,C18900366,22338.0,6563.92,C1442631080,305906.4,321680.48,0,0
404,PAYMENT,36818.38,C1826658764,0.0,0.0,M874205615,0.0,0.0,0,0
155,PAYMENT,10089.82,C1210612684,0.0,0.0,M1450756971,0.0,0.0,0,0
284,PAYMENT,15046.6,C1742872709,639.0,0.0,M950241332,0.0,0.0,0,0
375,PAYMENT,3771.69,C1288101289,128361.96,124590.27,M1060794255,0.0,0.0,0,0
205,CASH_OUT,39403.4,C1076241798,208.0,0.0,C1476746830,109207.72,148611.12,0,0
41,PAYMENT,13568.54,C1498049938,0.0,0.0,M539296233,0.0,0.0,0,0
571,TRANSFER,266164.02,C900516980,0.0,0.0,C1424462282,399929.81,666093.83,0,0
299,PAYMENT,22727.46,C109232792,0.0,0.0,M34139505,0.0,0.0,0,0
273,PAYMENT,1352.3,C1767993010,6908.64,5556.35,M136118624,0.0,0.0,0,0
332,CASH_IN,39829.02,C1204372302,14414.0,54243.02,C1312825525,9875.17,0.0,0,0
34,CASH_OUT,137034.14,C639334438,23038.0,0.0,C1742555092,0.0,137034.14,0,0
184,CASH_OUT,134383.07,C751851781,0.0,0.0,C1259791027,1166128.18,1300511.25,0,0
183,PAYMENT,22646.97,C1716155129,6590.75,0.0,M1255616961,0.0,0.0,0,0
184,CASH_IN,66533.57,C1593308603,27294466.52,27361000.09,C588620203,113596.33,47062.76,0,0
397,PAYMENT,30361.56,C1836578064,0.0,0.0,M1008990631,0.0,0.0,0,0
405,CASH_IN,89689.55,C1305960798,30196.0,119885.55,C1775961700,0.0,0.0,0,0
250,CASH_OUT,86464.8,C1124483285,0.0,0.0,C1600985407,599603.06,686067.85,0,0
257,CASH_OUT,57697.85,C287060078,2055.48,0.0,C35349176,348628.8,406326.65,0,0
15,CASH_IN,370630.14,C238142848,31349.47,401979.62,C586176303,10824740.92,10878994.04,0,0
251,CASH_OUT,491437.99,C465136193,22566.0,0.0,C1166170079,16758.0,888046.45,0,0
378,TRANSFER,5652984.46,C269752702,0.0,0.0,C1764629338,6293283.01,11946267.46,0,0
283,PAYMENT,709.94,C1207752803,51465.0,50755.06,M283188440,0.0,0.0,0,0
8,TRANSFER,661778.42,C2121097849,0.0,0.0,C496695089,1174197.11,1908925.89,0,0
162,CASH_IN,71982.08,C1452816370,2643097.0,2715079.07,C1611229006,1099256.23,1027274.15,0,0
164,PAYMENT,11093.45,C582184171,0.0,0.0,M1488317183,0.0,0.0,0,0
299,CASH_OUT,320351.57,C1566387203,18811.0,0.0,C2096818590,1540.13,321891.7,0,0
141,CASH_OUT,99238.78,C731399430,107760.0,8521.22,C7122735,177419.24,276658.01,0,0
277,CASH_OUT,429470.33,C1772153662,0.0,0.0,C235789439,3782148.97,4211619.29,0,0
130,PAYMENT,7829.56,C2066571670,10504.0,2674.44,M168738527,0.0,0.0,0,0
230,PAYMENT,24203.35,C413585403,0.0,0.0,M1327039226,0.0,0.0,0,0
178,PAYMENT,5005.62,C172676659,0.0,0.0,M1983580329,0.0,0.0,0,0
249,CASH_IN,24710.84,C1791374859,193.0,24903.84,C753717074,1294476.43,1269765.59,0,0
404,CASH_OUT,121732.56,C1849101002,6166.0,0.0,C1952745530,10946673.71,11068406.28,0,0
235,CASH_OUT,15095.53,C767092027,0.0,0.0,C2059445748,568896.55,583992.08,0,0
404,CASH_OUT,155340.85,C1096732227,52118.0,0.0,C266375263,372464.53,527805.38,0,0
12,CASH_OUT,478683.99,C772406427,20382.0,0.0,C1644659158,3269940.13,4320069.8,0,0
230,CASH_IN,112262.44,C910089737,307393.0,419655.44,C1603239686,458060.57,345798.13,0,0
251,CASH_IN,63698.61,C981451069,1640.0,65338.61,C835842447,4090444.07,4026745.46,0,0
42,PAYMENT,16677.85,C1526229964,0.0,0.0,M1769109339,0.0,0.0,0,0
153,CASH_IN,249584.34,C1731815368,1042.0,250626.34,C830473951,1173709.35,924125.01,0,0
278,PAYMENT,16566.14,C1776763512,162271.45,145705.31,M474780690,0.0,0.0,0,0
9,CASH_OUT,197000.69,C474696453,227464.28,30463.59,C2101652614,339852.85,1028156.82,0,0
188,CASH_OUT,276930.68,C170468233,0.0,0.0,C1077106737,545622.66,822553.35,0,0
376,PAYMENT,1386.43,C531387784,0.0,0.0,M90912803,0.0,0.0,0,0
257,CASH_IN,99676.77,C1497818199,14963468.0,15063144.78,C813959232,859442.78,759766.01,0,0
596,CASH_IN,122074.08,C992226181,5680972.26,5803046.34,C262134935,10966711.06,10844636.98,0,0
253,CASH_OUT,126482.66,C1195802175,0.0,0.0,C1007384410,136680.48,263163.14,0,0
374,PAYMENT,23903.38,C703100564,0.0,0.0,M880040038,0.0,0.0,0,0
300,TRANSFER,686815.77,C1546877818,0.0,0.0,C556010279,1836874.14,2523689.91,0,0
299,PAYMENT,60679.51,C1518104526,307294.3,246614.8,M882137809,0.0,0.0,0,0
302,CASH_OUT,193269.63,C135064713,0.0,0.0,C968756875,1225619.68,1418889.31,0,0
21,CASH_IN,129412.59,C1109485263,7040.0,136452.59,C1583589452,15690.12,0.0,0,0
383,PAYMENT,981.56,C45821196,457457.0,456475.44,M1628431336,0.0,0.0,0,0
351,CASH_OUT,70518.06,C771824213,35.0,0.0,C850350536,176384.01,246902.07,0,0
302,CASH_IN,249589.76,C1422440504,1435733.39,1685323.15,C948354603,8484674.39,8235084.63,0,0
439,CASH_OUT,67539.26,C176999660,49615.32,0.0,C2028468542,32951341.98,33018881.25,0,0
672,CASH_IN,377080.14,C1870693327,4309514.4,4686594.54,C2011692023,901328.72,524248.58,0,0
177,CASH_OUT,175311.78,C332184221,142420.0,0.0,C1144401530,2113820.09,2908144.42,0,0
402,TRANSFER,237240.13,C1610568097,0.0,0.0,C210725821,1156032.36,1393272.49,0,0
353,CASH_OUT,351653.09,C1985991819,727080.0,375426.91,C853340437,512865.29,864518.38,0,0
153,CASH_OUT,334046.43,C372003350,43858.0,0.0,C1536692579,105989.22,440035.65,0,0
130,CASH_OUT,46715.61,C1722022746,404719.0,358003.39,C294509342,110502.65,157218.26,0,0
253,CASH_IN,116538.68,C1664828102,105695.0,222233.68,C1469949676,198109.81,81571.13,0,0
324,CASH_IN,308479.49,C819639101,44353.0,352832.49,C218277863,0.0,0.0,0,0
207,PAYMENT,10729.33,C713563122,196237.66,185508.33,M470962868,0.0,0.0,0,0
381,PAYMENT,1308.87,C1590767219,21372.0,20063.13,M2058898227,0.0,0.0,0,0
397,TRANSFER,358641.45,C92455696,0.0,0.0,C1174044224,6341843.83,6700485.28,0,0
15,CASH_OUT,59862.43,C993679277,0.0,0.0,C2046542498,226195.8,286058.22,0,0
231,CASH_IN,153762.13,C650128952,118.0,153880.13,C1055042824,136450.43,0.0,0,0
137,PAYMENT,49527.22,C1888580960,6260.49,0.0,M789201461,0.0,0.0,0,0
138,CASH_IN,125787.51,C2104836917,5662448.33,5788235.84,C1150511200,1232501.1,1106713.58,0,0
